GG	GN	NN
chr5-141500000-141500000-chr5-142000000-142000000	chr3-24950000-24950000-chr3-27450000-27450000	chrX-25400000-25400000-chrX-24800000-24800000
chr5-141500000-141500000-chr5-140100000-140100000	chr5-36850000-36850000-chr5-37600000-37600000	chr6-72250000-72250000-chr6-70500000-70500000
chr12-86000000-86000000-chr12-84950000-84950000	chr6-32600000-32600000-chr6-31400000-31400000	chr17-65000000-65000000-chr17-64450000-64450000
chr17-11650000-11650000-chr17-11200000-11200000	chr19-24600000-24600000-chr19-25150000-25150000	chr16-76450000-76450000-chr16-75750000-75750000
chr12-104850000-104850000-chr12-102400000-102400000	chr5-90900000-90900000-chr5-90550000-90550000	chr12-104650000-104650000-chr12-107750000-107750000
chr9-121650000-121650000-chr9-121000000-121000000	chrX-100300000-100300000-chrX-100550000-100550000	chrY-37550000-37550000-chrY-36250000-36250000
chr10-119900000-119900000-chr10-121300000-121300000	chr11-89400000-89400000-chr11-88900000-88900000	chr5-41500000-41500000-chr5-41200000-41200000
chr8-105700000-105700000-chr8-105250000-105250000	chr2-131250000-131250000-chr2-131800000-131800000	chr2-177600000-177600000-chr2-178900000-178900000
chr2-122000000-122000000-chr2-121500000-121500000	chr13-24600000-24600000-chr13-25600000-25600000	chr14-53200000-53200000-chr14-54450000-54450000
chrX-161850000-161850000-chrX-162900000-162900000	chrX-147150000-147150000-chrX-148850000-148850000	chr10-33700000-33700000-chr10-35050000-35050000
chr7-28950000-28950000-chr7-29850000-29850000	chr1-150000000-150000000-chr1-150700000-150700000	chr1-4900000-4900000-chr1-5300000-5300000
chr5-15700000-15700000-chr5-14650000-14650000	chr17-39850000-39850000-chr17-40350000-40350000	chr5-64700000-64700000-chr5-63100000-63100000
chr10-62850000-62850000-chr10-63700000-63700000	chr11-50350000-50350000-chr11-49850000-49850000	chr19-35750000-35750000-chr19-35750000-35750000
chr5-100450000-100450000-chr5-102050000-102050000	chr13-12650000-12650000-chr13-13300000-13300000	chr11-14350000-14350000-chr11-13250000-13250000
chr8-71400000-71400000-chr8-70150000-70150000	chrX-41550000-41550000-chrX-42350000-42350000	chr4-68700000-68700000-chr4-70100000-70100000
chr13-27600000-27600000-chr13-28550000-28550000	chr12-91400000-91400000-chr12-90500000-90500000	chr2-97900000-97900000-chr2-96150000-96150000
chr1-98450000-98450000-chr1-100250000-100250000	chr3-116850000-116850000-chr3-115900000-115900000	chr14-150000-150000-chr14-350000-350000
chr12-40450000-40450000-chr12-38450000-38450000	chr10-101750000-101750000-chr10-100750000-100750000	chrX-66550000-66550000-chrX-68000000-68000000
chr13-58900000-58900000-chr13-60650000-60650000	chr15-42700000-42700000-chr15-41700000-41700000	chr16-27250000-27250000-chr16-27600000-27600000
chr15-84000000-84000000-chr15-83650000-83650000	chr11-93300000-93300000-chr11-91250000-91250000	chr10-123900000-123900000-chr10-124700000-124700000
chr9-102750000-102750000-chr9-102250000-102250000	chr10-24300000-24300000-chr10-25000000-25000000	chr14-113550000-113550000-chr14-113300000-113300000
chr14-56900000-56900000-chr14-55650000-55650000	chr3-67150000-67150000-chr3-66550000-66550000	chr2-165950000-165950000-chr2-166750000-166750000
chr2-16600000-16600000-chr2-17550000-17550000	chr9-104900000-104900000-chr9-104350000-104350000	chr5-51300000-51300000-chr5-50400000-50400000
chr1-68300000-68300000-chr1-66400000-66400000	chr17-18900000-18900000-chr17-19600000-19600000	chr7-55700000-55700000-chr7-54650000-54650000
chr16-43200000-43200000-chr16-42150000-42150000	chr18-38500000-38500000-chr18-36800000-36800000	chr9-42300000-42300000-chr9-42300000-42300000
chr1-85750000-85750000-chr1-84400000-84400000	chr14-48200000-48200000-chr14-49000000-49000000	chr13-28050000-28050000-chr13-26400000-26400000
chr8-65700000-65700000-chr8-66000000-66000000	chr13-95550000-95550000-chr13-93350000-93350000	chr12-21650000-21650000-chr12-23100000-23100000
chr6-42400000-42400000-chr6-41950000-41950000	chr9-52450000-52450000-chr9-51100000-51100000	chr18-2350000-2350000-chr18-3650000-3650000
chr19-10200000-10200000-chr19-11150000-11150000	chr12-76500000-76500000-chr12-75650000-75650000	chr16-92850000-92850000-chr16-94700000-94700000
chr17-87750000-87750000-chr17-89100000-89100000	chr19-18750000-18750000-chr19-17900000-17900000	chrY-21000000-21000000-chrY-20600000-20600000
chr3-130550000-130550000-chr3-129200000-129200000	chrX-76800000-76800000-chrX-77650000-77650000	chr3-82650000-82650000-chr3-83400000-83400000
chr13-116300000-116300000-chr13-114650000-114650000	chr14-63250000-63250000-chr14-61250000-61250000	chr14-72300000-72300000-chr14-73900000-73900000
chr5-75950000-75950000-chr5-76900000-76900000	chr13-96050000-96050000-chr13-94750000-94750000	chr3-129150000-129150000-chr3-128050000-128050000
chr14-93450000-93450000-chr14-93250000-93250000	chr17-65000000-65000000-chr17-65750000-65750000	chr3-60950000-60950000-chr3-62050000-62050000
chr7-91900000-91900000-chr7-92750000-92750000	chr2-97200000-97200000-chr2-98300000-98300000	chr1-52450000-52450000-chr1-51200000-51200000
chr8-58600000-58600000-chr8-57850000-57850000	chrX-35200000-35200000-chrX-36000000-36000000	chr1-138450000-138450000-chr1-141000000-141000000
chr6-17700000-17700000-chr6-18500000-18500000	chr15-87850000-87850000-chr15-88350000-88350000	chr6-101400000-101400000-chr6-103100000-103100000
chr13-113900000-113900000-chr13-112950000-112950000	chr4-43950000-43950000-chr4-44300000-44300000	chrY-24550000-24550000-chrY-24900000-24900000
chr10-59600000-59600000-chr10-59100000-59100000	chr1-42850000-42850000-chr1-41850000-41850000	chrY-71200000-71200000-chrY-72450000-72450000
chr8-116700000-116700000-chr8-115350000-115350000	chr12-53650000-53650000-chr12-54500000-54500000	chrY-18600000-18600000-chrY-19150000-19150000
chr10-86400000-86400000-chr10-88600000-88600000	chr12-30500000-30500000-chr12-29950000-29950000	chr7-85400000-85400000-chr7-87200000-87200000
chr10-32300000-32300000-chr10-33150000-33150000	chr3-157300000-157300000-chr3-157850000-157850000	chr11-39750000-39750000-chr11-38950000-38950000
chr14-21150000-21150000-chr14-22250000-22250000	chr2-114300000-114300000-chr2-115900000-115900000	chr5-83400000-83400000-chr5-85550000-85550000
chr3-153450000-153450000-chr3-155000000-155000000	chr12-72900000-72900000-chr12-74550000-74550000	chr17-18700000-18700000-chr17-20300000-20300000
chr8-113650000-113650000-chr8-114850000-114850000	chr1-151300000-151300000-chr1-150750000-150750000	chr8-32100000-32100000-chr8-30800000-30800000
chr1-192850000-192850000-chr1-191600000-191600000	chr1-118350000-118350000-chr1-119800000-119800000	chrX-94650000-94650000-chrX-96000000-96000000
chr8-16300000-16300000-chr8-14650000-14650000	chr6-81050000-81050000-chr6-82550000-82550000	chr12-104300000-104300000-chr12-105300000-105300000
chr2-11200000-11200000-chr2-11200000-11200000	chr1-153950000-153950000-chr1-153050000-153050000	chr15-38650000-38650000-chr15-38250000-38250000
chr3-99200000-99200000-chr3-97050000-97050000	chr8-95300000-95300000-chr8-96900000-96900000	chr8-80600000-80600000-chr8-79850000-79850000
chr19-4750000-4750000-chr19-3800000-3800000	chr4-44950000-44950000-chr4-45400000-45400000	chr18-54800000-54800000-chr18-55550000-55550000
