GG	GN	NN
chr8-64750000-64750000-chr8-66250000-66250000	chr10-93400000-93400000-chr10-94100000-94100000	chr3-8050000-8050000-chr3-6600000-6600000
chrX-73900000-73900000-chrX-73150000-73150000	chr13-63150000-63150000-chr13-61800000-61800000	chr16-68700000-68700000-chr16-68350000-68350000
chr19-28400000-28400000-chr19-28000000-28000000	chr16-88800000-88800000-chr16-90150000-90150000	chr11-1450000-1450000-chr11-2250000-2250000
chr3-24550000-24550000-chr3-25800000-25800000	chr10-51350000-51350000-chr10-50800000-50800000	chr1-84700000-84700000-chr1-83700000-83700000
chr6-134150000-134150000-chr6-135850000-135850000	chr2-7050000-7050000-chr2-5250000-5250000	chr3-49900000-49900000-chr3-51000000-51000000
chr11-68150000-68150000-chr11-69300000-69300000	chr7-116150000-116150000-chr7-116450000-116450000	chr7-117050000-117050000-chr7-118050000-118050000
chr8-123350000-123350000-chr8-121800000-121800000	chr5-49750000-49750000-chr5-49100000-49100000	chr1-145100000-145100000-chr1-146000000-146000000
chr12-78900000-78900000-chr12-77400000-77400000	chr8-49600000-49600000-chr8-48100000-48100000	chr3-82200000-82200000-chr3-81850000-81850000
chr14-117800000-117800000-chr14-119700000-119700000	chr19-4200000-4200000-chr19-3200000-3200000	chr15-52200000-52200000-chr15-52800000-52800000
chr4-6200000-6200000-chr4-6800000-6800000	chr9-82900000-82900000-chr9-81000000-81000000	chrX-23400000-23400000-chrX-22700000-22700000
chr2-113150000-113150000-chr2-112550000-112550000	chr16-46750000-46750000-chr16-45400000-45400000	chr17-14150000-14150000-chr17-13700000-13700000
chr12-102400000-102400000-chr12-100550000-100550000	chr14-56900000-56900000-chr14-55200000-55200000	chrY-57500000-57500000-chrY-60600000-60600000
chr11-80050000-80050000-chr11-80850000-80850000	chr15-24650000-24650000-chr15-23350000-23350000	chr4-16400000-16400000-chr4-15650000-15650000
chr9-54200000-54200000-chr9-51850000-51850000	chr11-20850000-20850000-chr11-19000000-19000000	chrX-1850000-1850000-chrX-750000-750000
chr2-162600000-162600000-chr2-164850000-164850000	chr5-68650000-68650000-chr5-66850000-66850000	chr7-19800000-19800000-chr7-17950000-17950000
chr1-130150000-130150000-chr1-129300000-129300000	chr2-157650000-157650000-chr2-156300000-156300000	chr10-10500000-10500000-chr10-10100000-10100000
chr18-89600000-89600000-chr18-89300000-89300000	chr7-125450000-125450000-chr7-126300000-126300000	chr5-126900000-126900000-chr5-125800000-125800000
chr11-84150000-84150000-chr11-85000000-85000000	chr2-142950000-142950000-chr2-144050000-144050000	chr6-140350000-140350000-chr6-138900000-138900000
chr6-119150000-119150000-chr6-119750000-119750000	chr12-106750000-106750000-chr12-105350000-105350000	chr10-73600000-73600000-chr10-72550000-72550000
chr2-6050000-6050000-chr2-4600000-4600000	chr8-112400000-112400000-chr8-111650000-111650000	chr9-86950000-86950000-chr9-85550000-85550000
chr11-49700000-49700000-chr11-50400000-50400000	chr17-72550000-72550000-chr17-74900000-74900000	chr14-110000000-110000000-chr14-107300000-107300000
chr11-68150000-68150000-chr11-67050000-67050000	chr1-106600000-106600000-chr1-108600000-108600000	chrX-76500000-76500000-chrX-74750000-74750000
chr5-35800000-35800000-chr5-34600000-34600000	chrX-37250000-37250000-chrX-35400000-35400000	chr1-1650000-1650000-chr1-3700000-3700000
chr19-30950000-30950000-chr19-28950000-28950000	chr7-78700000-78700000-chr7-77750000-77750000	chr18-83900000-83900000-chr18-85650000-85650000
chr1-84750000-84750000-chr1-87150000-87150000	chr18-71700000-71700000-chr18-70700000-70700000	chr12-62500000-62500000-chr12-62050000-62050000
chr5-140800000-140800000-chr5-143300000-143300000	chr15-58400000-58400000-chr15-57350000-57350000	chr6-16550000-16550000-chr6-13150000-13150000
chr2-120200000-120200000-chr2-120900000-120900000	chr12-119050000-119050000-chr12-118300000-118300000	chr11-8700000-8700000-chr11-7400000-7400000
chr3-123600000-123600000-chr3-123100000-123100000	chr18-21050000-21050000-chr18-21600000-21600000	chr3-21200000-21200000-chr3-21450000-21450000
chr10-76450000-76450000-chr10-75750000-75750000	chr3-144800000-144800000-chr3-146700000-146700000	chr19-2400000-2400000-chr19-4400000-4400000
chr13-57650000-57650000-chr13-58950000-58950000	chr2-171350000-171350000-chr2-173750000-173750000	chr11-64250000-64250000-chr11-65600000-65600000
chr5-66300000-66300000-chr5-65450000-65450000	chr1-164250000-164250000-chr1-165200000-165200000	chr1-19300000-19300000-chr1-18600000-18600000
chr9-22500000-22500000-chr9-21850000-21850000	chrX-40150000-40150000-chrX-41400000-41400000	chrY-33750000-33750000-chrY-32750000-32750000
chr18-38850000-38850000-chr18-37200000-37200000	chr9-45250000-45250000-chr9-48450000-48450000	chrX-41050000-41050000-chrX-40700000-40700000
chr11-89450000-89450000-chr11-88650000-88650000	chr1-164200000-164200000-chr1-165100000-165100000	chr1-139650000-139650000-chr1-139900000-139900000
chr12-89600000-89600000-chr12-88900000-88900000	chr17-15550000-15550000-chr17-15150000-15150000	chr4-4450000-4450000-chr4-3650000-3650000
chr15-85350000-85350000-chr15-86350000-86350000	chr3-35600000-35600000-chr3-35100000-35100000	chr2-82050000-82050000-chr2-81250000-81250000
chr11-115000000-115000000-chr11-115950000-115950000	chr2-74550000-74550000-chr2-75450000-75450000	chr9-92500000-92500000-chr9-92100000-92100000
chr2-153000000-153000000-chr2-150850000-150850000	chr7-87700000-87700000-chr7-87150000-87150000	chrX-21350000-21350000-chrX-19350000-19350000
chr6-108350000-108350000-chr6-106600000-106600000	chr1-73550000-73550000-chr1-74150000-74150000	chrX-62500000-62500000-chrX-64950000-64950000
chr13-78150000-78150000-chr13-76100000-76100000	chr6-78100000-78100000-chr6-76950000-76950000	chr3-77850000-77850000-chr3-78350000-78350000
