GG	GN	NN
chr2-154600000-154600000-chr2-155150000-155150000	chr5-113950000-113950000-chr5-112900000-112900000	chr1-147100000-147100000-chr1-148050000-148050000
chr12-15450000-15450000-chr12-15050000-15050000	chr9-26800000-26800000-chr9-27850000-27850000	chrX-18050000-18050000-chrX-16850000-16850000
chr5-20700000-20700000-chr5-21650000-21650000	chr6-76000000-76000000-chr6-77500000-77500000	chr18-2600000-2600000-chr18-3650000-3650000
chr19-57150000-57150000-chr19-55700000-55700000	chr1-158050000-158050000-chr1-156650000-156650000	chr8-29900000-29900000-chr8-27900000-27900000
chr18-12100000-12100000-chr18-12500000-12500000	chrX-168700000-168700000-chrX-167600000-167600000	chr4-124600000-124600000-chr4-123950000-123950000
chr7-15950000-15950000-chr7-16950000-16950000	chr16-75550000-75550000-chr16-76450000-76450000	chrX-75650000-75650000-chrX-75950000-75950000
chr12-54900000-54900000-chr12-55700000-55700000	chr1-22950000-22950000-chr1-21850000-21850000	chr16-53850000-53850000-chr16-55200000-55200000
chr13-42300000-42300000-chr13-41100000-41100000	chr9-4700000-4700000-chr9-5000000-5000000	chr1-27800000-27800000-chr1-28950000-28950000
chr10-120900000-120900000-chr10-120000000-120000000	chr11-20900000-20900000-chr11-21150000-21150000	chr11-74050000-74050000-chr11-75950000-75950000
chr5-65000000-65000000-chr5-64350000-64350000	chr7-111300000-111300000-chr7-112100000-112100000	chr9-89250000-89250000-chr9-88500000-88500000
chr8-106850000-106850000-chr8-107550000-107550000	chr14-32850000-32850000-chr14-32200000-32200000	chr8-98950000-98950000-chr8-98050000-98050000
chr11-67900000-67900000-chr11-68200000-68200000	chr5-37800000-37800000-chr5-38400000-38400000	chr3-51350000-51350000-chr3-50600000-50600000
chr5-37350000-37350000-chr5-37600000-37600000	chr12-29650000-29650000-chr12-26050000-26050000	chrY-23650000-23650000-chrY-24300000-24300000
chr2-118100000-118100000-chr2-117250000-117250000	chr5-76850000-76850000-chr5-76450000-76450000	chr10-67300000-67300000-chr10-66800000-66800000
chr11-60300000-60300000-chr11-61300000-61300000	chr2-112500000-112500000-chr2-114400000-114400000	chr12-94900000-94900000-chr12-96500000-96500000
chr1-33500000-33500000-chr1-34200000-34200000	chr8-41300000-41300000-chr8-42550000-42550000	chr17-6850000-6850000-chr17-4600000-4600000
chr10-76550000-76550000-chr10-77900000-77900000	chr18-50600000-50600000-chr18-49750000-49750000	chr15-45350000-45350000-chr15-46550000-46550000
chr3-25800000-25800000-chr3-24150000-24150000	chr7-137650000-137650000-chr7-138850000-138850000	chr10-26600000-26600000-chr10-26200000-26200000
