GG	GN	NN
chr1-164450000-164450000-chr1-165900000-165900000	chr1-73350000-73350000-chr1-72500000-72500000	chr10-15600000-15600000-chr10-14800000-14800000
chr6-63300000-63300000-chr6-64150000-64150000	chr11-7500000-7500000-chr11-9450000-9450000	chr14-86650000-86650000-chr14-85200000-85200000
chr10-84650000-84650000-chr10-85600000-85600000	chr4-44300000-44300000-chr4-44950000-44950000	chr12-38750000-38750000-chr12-39350000-39350000
chr17-25900000-25900000-chr17-27800000-27800000	chr10-3550000-3550000-chr10-4250000-4250000	chr10-67300000-67300000-chr10-66700000-66700000
chr12-99750000-99750000-chr12-101000000-101000000	chr8-128700000-128700000-chr8-127750000-127750000	chr3-36800000-36800000-chr3-36800000-36800000
chr14-54550000-54550000-chr14-55550000-55550000	chr13-45550000-45550000-chr13-46400000-46400000	chr11-60600000-60600000-chr11-61600000-61600000
chr14-22300000-22300000-chr14-22650000-22650000	chr3-83900000-83900000-chr3-85500000-85500000	chr10-101300000-101300000-chr10-98850000-98850000
chr3-125500000-125500000-chr3-126450000-126450000	chr11-120450000-120450000-chr11-121900000-121900000	chr10-19050000-19050000-chr10-18550000-18550000
chr1-177000000-177000000-chr1-179750000-179750000	chr13-29300000-29300000-chr13-30400000-30400000	chr8-102800000-102800000-chr8-103350000-103350000
chr19-57000000-57000000-chr19-57800000-57800000	chr4-128400000-128400000-chr4-127850000-127850000	chr16-86350000-86350000-chr16-85300000-85300000
chr16-35650000-35650000-chr16-36800000-36800000	chr7-36800000-36800000-chr7-35700000-35700000	chr19-35750000-35750000-chr19-36750000-36750000
chr15-79200000-79200000-chr15-77950000-77950000	chr15-35650000-35650000-chr15-36900000-36900000	chrX-28800000-28800000-chrX-27800000-27800000
chr6-17500000-17500000-chr6-18450000-18450000	chr12-24050000-24050000-chr12-25700000-25700000	chr12-62150000-62150000-chr12-60100000-60100000
chr10-25300000-25300000-chr10-23150000-23150000	chr14-17100000-17100000-chr14-18000000-18000000	chr12-9150000-9150000-chr12-9800000-9800000
chr3-19300000-19300000-chr3-17850000-17850000	chr6-82300000-82300000-chr6-83100000-83100000	chr18-50650000-50650000-chr18-48750000-48750000
chr14-60000000-60000000-chr14-59400000-59400000	chr14-29250000-29250000-chr14-28550000-28550000	chr3-78250000-78250000-chr3-78600000-78600000
chr2-34250000-34250000-chr2-33000000-33000000	chrX-37850000-37850000-chrX-37050000-37050000	chrY-83000000-83000000-chrY-80800000-80800000
chr8-111850000-111850000-chr8-115200000-115200000	chr2-12650000-12650000-chr2-13300000-13300000	chr3-80550000-80550000-chr3-78950000-78950000
chr12-81400000-81400000-chr12-81950000-81950000	chr3-116850000-116850000-chr3-117350000-117350000	chrX-125150000-125150000-chrX-127900000-127900000
chr9-54450000-54450000-chr9-55650000-55650000	chr2-65700000-65700000-chr2-69600000-69600000	chr6-20500000-20500000-chr6-20250000-20250000
chr3-53550000-53550000-chr3-54800000-54800000	chr3-23500000-23500000-chr3-24150000-24150000	chr1-157000000-157000000-chr1-158700000-158700000
chr10-119850000-119850000-chr10-119050000-119050000	chr4-24850000-24850000-chr4-23100000-23100000	chr14-107800000-107800000-chr14-108400000-108400000
chr12-101000000-101000000-chr12-101550000-101550000	chr14-86950000-86950000-chr14-86300000-86300000	chr8-89150000-89150000-chr8-89850000-89850000
chr11-29450000-29450000-chr11-30600000-30600000	chr15-89500000-89500000-chr15-88800000-88800000	chr18-36200000-36200000-chr18-34850000-34850000
chr4-137550000-137550000-chr4-137050000-137050000	chr18-44100000-44100000-chr18-43000000-43000000	chr7-1200000-1200000-chr7-1600000-1600000
chr5-150450000-150450000-chr5-149450000-149450000	chr16-90550000-90550000-chr16-89900000-89900000	chr13-37300000-37300000-chr13-39250000-39250000
chr7-113900000-113900000-chr7-113100000-113100000	chr6-17900000-17900000-chr6-18750000-18750000	chr16-3000000-3000000-chr16-3700000-3700000
chr9-63350000-63350000-chr9-64200000-64200000	chr6-107000000-107000000-chr6-108300000-108300000	chr14-78550000-78550000-chr14-80100000-80100000
chr13-106850000-106850000-chr13-108150000-108150000	chr1-155950000-155950000-chr1-157000000-157000000	chr2-78750000-78750000-chr2-79100000-79100000
chr14-26900000-26900000-chr14-27450000-27450000	chr6-88800000-88800000-chr6-90900000-90900000	chr15-27650000-27650000-chr15-28150000-28150000
chr7-6500000-6500000-chr7-7400000-7400000	chr4-85850000-85850000-chr4-87100000-87100000	chr14-105400000-105400000-chr14-106750000-106750000
chr1-87400000-87400000-chr1-86550000-86550000	chr7-117250000-117250000-chr7-116200000-116200000	chrY-49150000-49150000-chrY-48850000-48850000
