GG	GN	NN
chr2-163550000-163550000-chr2-167050000-167050000	chr16-14050000-14050000-chr16-14650000-14650000	chr16-81850000-81850000-chr16-82300000-82300000
chr10-80350000-80350000-chr10-81350000-81350000	chrX-114300000-114300000-chrX-113650000-113650000	chr3-70300000-70300000-chr3-72450000-72450000
chr6-97150000-97150000-chr6-97950000-97950000	chrX-101550000-101550000-chrX-100750000-100750000	chr12-77950000-77950000-chr12-77150000-77150000
chr16-34350000-34350000-chr16-33950000-33950000	chr16-13150000-13150000-chr16-12600000-12600000	chr18-87100000-87100000-chr18-86050000-86050000
chr4-104500000-104500000-chr4-105100000-105100000	chr14-54450000-54450000-chr14-54950000-54950000	chr3-108650000-108650000-chr3-107800000-107800000
chr5-27200000-27200000-chr5-28200000-28200000	chrX-162700000-162700000-chrX-161700000-161700000	chrX-6300000-6300000-chrX-8300000-8300000
chr9-29650000-29650000-chr9-26900000-26900000	chr17-80600000-80600000-chr17-80300000-80300000	chr14-8750000-8750000-chr14-7650000-7650000
chr16-38100000-38100000-chr16-36800000-36800000	chr3-108400000-108400000-chr3-108050000-108050000	chr2-172050000-172050000-chr2-169300000-169300000
chr7-122050000-122050000-chr7-123400000-123400000	chr4-73800000-73800000-chr4-73250000-73250000	chrY-59050000-59050000-chrY-60450000-60450000
chr4-36350000-36350000-chr4-35900000-35900000	chr6-110850000-110850000-chr6-109650000-109650000	chr17-39400000-39400000-chr17-39750000-39750000
chr17-23900000-23900000-chr17-23300000-23300000	chr6-67300000-67300000-chr6-65250000-65250000	chr2-50450000-50450000-chr2-51400000-51400000
chr17-8750000-8750000-chr17-6750000-6750000	chr14-74850000-74850000-chr14-73500000-73500000	chr4-124500000-124500000-chr4-122800000-122800000
chr15-78850000-78850000-chr15-80100000-80100000	chr3-82050000-82050000-chr3-83000000-83000000	chr15-101100000-101100000-chr15-100500000-100500000
chr11-68850000-68850000-chr11-69850000-69850000	chr2-143300000-143300000-chr2-141550000-141550000	chr7-63300000-63300000-chr7-64050000-64050000
chr15-25950000-25950000-chr15-26350000-26350000	chr19-53850000-53850000-chr19-54950000-54950000	chr17-38100000-38100000-chr17-39700000-39700000
chr19-32800000-32800000-chr19-31650000-31650000	chr5-142300000-142300000-chr5-143700000-143700000	chr6-107650000-107650000-chr6-107100000-107100000
chr12-72300000-72300000-chr12-73300000-73300000	chr10-31700000-31700000-chr10-31150000-31150000	chrX-15150000-15150000-chrX-15600000-15600000
chr15-68950000-68950000-chr15-66800000-66800000	chr2-60550000-60550000-chr2-59400000-59400000	chr14-113900000-113900000-chr14-113200000-113200000
chr18-14650000-14650000-chr18-14650000-14650000	chr2-168000000-168000000-chr2-165900000-165900000	chr1-68000000-68000000-chr1-63400000-63400000
chr16-40950000-40950000-chr16-40250000-40250000	chr2-116700000-116700000-chr2-115600000-115600000	chrX-104050000-104050000-chrX-103000000-103000000
chr9-40300000-40300000-chr9-39550000-39550000	chr15-83150000-83150000-chr15-84550000-84550000	chr4-62950000-62950000-chr4-61100000-61100000
chr10-63450000-63450000-chr10-64600000-64600000	chr12-104450000-104450000-chr12-103550000-103550000	chr13-80150000-80150000-chr13-78850000-78850000
chr1-192050000-192050000-chr1-192050000-192050000	chr7-34000000-34000000-chr7-35300000-35300000	chr4-94300000-94300000-chr4-93800000-93800000
chr1-188550000-188550000-chr1-189400000-189400000	chr17-35500000-35500000-chr17-34700000-34700000	chrY-69200000-69200000-chrY-70400000-70400000
chrX-112650000-112650000-chrX-113100000-113100000	chr9-47250000-47250000-chr9-45700000-45700000	chr6-950000-950000-chr6-2750000-2750000
chr6-87250000-87250000-chr6-88000000-88000000	chr3-37650000-37650000-chr3-35800000-35800000	chrX-106850000-106850000-chrX-104950000-104950000
chr12-54050000-54050000-chr12-55650000-55650000	chr4-122700000-122700000-chr4-124350000-124350000	chr6-2850000-2850000-chr6-2850000-2850000
chr12-4600000-4600000-chr12-5350000-5350000	chr15-6200000-6200000-chr15-7900000-7900000	chr15-59800000-59800000-chr15-60700000-60700000
chr18-33450000-33450000-chr18-34950000-34950000	chr6-122050000-122050000-chr6-123150000-123150000	chr17-17050000-17050000-chr17-17900000-17900000
chr11-77100000-77100000-chr11-76150000-76150000	chrX-52000000-52000000-chrX-51150000-51150000	chr16-86950000-86950000-chr16-86300000-86300000
chr18-75600000-75600000-chr18-75250000-75250000	chr1-60400000-60400000-chr1-59650000-59650000	chr10-67000000-67000000-chr10-69050000-69050000
chr1-126450000-126450000-chr1-123700000-123700000	chr6-124050000-124050000-chr6-122500000-122500000	chr10-124150000-124150000-chr10-125850000-125850000
chr12-91100000-91100000-chr12-90000000-90000000	chr8-6700000-6700000-chr8-4750000-4750000	chr18-59150000-59150000-chr18-59500000-59500000
chr11-69150000-69150000-chr11-69750000-69750000	chr9-20600000-20600000-chr9-22600000-22600000	chr18-81150000-81150000-chr18-79950000-79950000
chr6-112900000-112900000-chr6-114000000-114000000	chr16-84900000-84900000-chr16-85800000-85800000	chr11-43000000-43000000-chr11-42200000-42200000
chr16-37050000-37050000-chr16-38450000-38450000	chr16-37900000-37900000-chr16-36450000-36450000	chr9-86000000-86000000-chr9-87500000-87500000
chr11-115150000-115150000-chr11-116350000-116350000	chr6-59400000-59400000-chr6-59950000-59950000	chr12-33700000-33700000-chr12-33300000-33300000
chr5-72450000-72450000-chr5-71900000-71900000	chr13-15150000-15150000-chr13-14400000-14400000	chr8-40700000-40700000-chr8-39700000-39700000
chr5-118650000-118650000-chr5-118000000-118000000	chr12-116250000-116250000-chr12-115900000-115900000	chrY-10950000-10950000-chrY-9850000-9850000
chr15-78350000-78350000-chr15-79600000-79600000	chr13-52650000-52650000-chr13-52250000-52250000	chr10-87850000-87850000-chr10-87300000-87300000
chr13-108850000-108850000-chr13-109350000-109350000	chr19-26450000-26450000-chr19-28600000-28600000	chrY-77750000-77750000-chrY-75700000-75700000
chr2-153300000-153300000-chr2-154500000-154500000	chr15-87900000-87900000-chr15-89100000-89100000	chrY-6050000-6050000-chrY-5600000-5600000
chr17-66900000-66900000-chr17-66350000-66350000	chr13-118750000-118750000-chr13-118000000-118000000	chr16-94050000-94050000-chr16-95700000-95700000
chr8-9500000-9500000-chr8-8650000-8650000	chr2-173500000-173500000-chr2-168950000-168950000	chrY-71550000-71550000-chrY-71050000-71050000
chr9-78550000-78550000-chr9-81950000-81950000	chrX-94900000-94900000-chrX-93700000-93700000	chr2-178550000-178550000-chr2-178900000-178900000
chr5-89800000-89800000-chr5-89200000-89200000	chr8-13000000-13000000-chr8-13850000-13850000	chrX-71000000-71000000-chrX-70200000-70200000
