GG	GN	NN
chr14-32250000-32250000-chr14-31500000-31500000	chr11-54750000-54750000-chr11-56550000-56550000	chr3-11750000-11750000-chr3-11350000-11350000
chr7-91200000-91200000-chr7-90400000-90400000	chr18-7300000-7300000-chr18-7000000-7000000	chrY-33400000-33400000-chrY-32700000-32700000
chr11-77400000-77400000-chr11-78600000-78600000	chr7-96700000-96700000-chr7-98750000-98750000	chrY-62050000-62050000-chrY-60700000-60700000
chr6-42300000-42300000-chr6-40400000-40400000	chr13-34250000-34250000-chr13-34700000-34700000	chrY-38650000-38650000-chrY-37250000-37250000
chr11-4550000-4550000-chr11-3350000-3350000	chr7-73150000-73150000-chr7-74500000-74500000	chr14-109800000-109800000-chr14-110900000-110900000
chr7-57750000-57750000-chr7-59450000-59450000	chr1-46000000-46000000-chr1-44600000-44600000	chr4-90400000-90400000-chr4-88950000-88950000
chr1-86100000-86100000-chr1-86950000-86950000	chr10-8450000-8450000-chr10-7500000-7500000	chr11-2500000-2500000-chr11-650000-650000
chr2-158550000-158550000-chr2-157450000-157450000	chr17-85400000-85400000-chr17-85950000-85950000	chr13-1300000-1300000-chr13-1550000-1550000
chr11-76000000-76000000-chr11-75200000-75200000	chr1-158300000-158300000-chr1-157950000-157950000	chr1-152100000-152100000-chr1-149600000-149600000
chr2-160950000-160950000-chr2-162400000-162400000	chr13-65100000-65100000-chr13-65950000-65950000	chr14-18900000-18900000-chr14-17300000-17300000
chr9-58850000-58850000-chr9-57800000-57800000	chr19-52400000-52400000-chr19-53150000-53150000	chrX-25700000-25700000-chrX-27150000-27150000
chr19-8650000-8650000-chr19-9900000-9900000	chr2-56350000-56350000-chr2-58150000-58150000	chr10-33500000-33500000-chr10-35900000-35900000
chr2-33600000-33600000-chr2-32800000-32800000	chr19-16150000-16150000-chr19-15100000-15100000	chr12-10600000-10600000-chr12-12100000-12100000
chr13-81000000-81000000-chr13-81250000-81250000	chr2-21750000-21750000-chr2-21000000-21000000	chr1-172050000-172050000-chr1-175550000-175550000
chr18-71700000-71700000-chr18-70600000-70600000	chr15-74750000-74750000-chr15-75550000-75550000	chr10-56250000-56250000-chr10-54850000-54850000
chr2-147250000-147250000-chr2-146450000-146450000	chr12-56100000-56100000-chr12-57000000-57000000	chr8-62300000-62300000-chr8-63500000-63500000
chr19-23700000-23700000-chr19-24350000-24350000	chr19-48050000-48050000-chr19-48600000-48600000	chr9-37200000-37200000-chr9-37200000-37200000
chr4-102450000-102450000-chr4-102450000-102450000	chr1-119000000-119000000-chr1-117300000-117300000	chr15-29450000-29450000-chr15-29050000-29050000
chr10-69350000-69350000-chr10-69750000-69750000	chr11-17900000-17900000-chr11-18900000-18900000	chr10-26750000-26750000-chr10-25000000-25000000
chr4-47300000-47300000-chr4-48550000-48550000	chr2-136900000-136900000-chr2-136650000-136650000	chr13-1150000-1150000-chr13-350000-350000
chr12-116250000-116250000-chr12-117600000-117600000	chr5-100100000-100100000-chr5-100650000-100650000	chr4-7750000-7750000-chr4-6250000-6250000
chr17-47700000-47700000-chr17-46950000-46950000	chr9-22700000-22700000-chr9-23150000-23150000	chr14-5000000-5000000-chr14-6000000-6000000
chr9-58500000-58500000-chr9-58850000-58850000	chr3-83500000-83500000-chr3-84200000-84200000	chr7-11750000-11750000-chr7-13150000-13150000
chr12-69900000-69900000-chr12-73150000-73150000	chr17-7350000-7350000-chr17-8000000-8000000	chr4-3800000-3800000-chr4-3150000-3150000
chr9-89850000-89850000-chr9-89200000-89200000	chr1-155150000-155150000-chr1-154250000-154250000	chrX-110700000-110700000-chrX-109550000-109550000
chr10-90150000-90150000-chr10-92300000-92300000	chr10-100750000-100750000-chr10-102050000-102050000	chr17-3750000-3750000-chr17-4250000-4250000
chr1-81250000-81250000-chr1-82650000-82650000	chr2-38950000-38950000-chr2-39550000-39550000	chr4-131700000-131700000-chr4-132850000-132850000
chrX-43250000-43250000-chrX-42850000-42850000	chr19-32450000-32450000-chr19-28700000-28700000	chr10-16850000-16850000-chr10-14900000-14900000
chr9-68900000-68900000-chr9-69300000-69300000	chr1-36800000-36800000-chr1-36000000-36000000	chr13-9850000-9850000-chr13-11450000-11450000
chr5-72450000-72450000-chr5-71750000-71750000	chr10-90900000-90900000-chr10-92550000-92550000	chr4-52300000-52300000-chr4-51600000-51600000
chr9-77450000-77450000-chr9-75550000-75550000	chr3-135850000-135850000-chr3-137600000-137600000	chr3-99550000-99550000-chr3-98800000-98800000
chr11-5650000-5650000-chr11-6400000-6400000	chr5-101050000-101050000-chr5-102600000-102600000	chr7-61300000-61300000-chr7-63800000-63800000
chr15-102300000-102300000-chr15-100950000-100950000	chr10-82700000-82700000-chr10-83400000-83400000	chr12-36350000-36350000-chr12-35550000-35550000
chr3-84850000-84850000-chr3-84100000-84100000	chr16-81450000-81450000-chr16-79850000-79850000	chr8-103850000-103850000-chr8-107250000-107250000
chrX-85200000-85200000-chrX-84500000-84500000	chr1-59250000-59250000-chr1-59950000-59950000	chr1-74650000-74650000-chr1-73550000-73550000
chr2-155800000-155800000-chr2-157000000-157000000	chr18-45550000-45550000-chr18-44250000-44250000	chr18-70350000-70350000-chr18-71100000-71100000
chr11-113800000-113800000-chr11-114800000-114800000	chr1-46050000-46050000-chr1-44150000-44150000	chr8-33100000-33100000-chr8-32650000-32650000
chr10-85400000-85400000-chr10-86300000-86300000	chr12-21300000-21300000-chr12-20050000-20050000	chr3-66300000-66300000-chr3-66950000-66950000
chr4-114850000-114850000-chr4-115600000-115600000	chr15-68250000-68250000-chr15-68600000-68600000	chr14-83800000-83800000-chr14-85400000-85400000
chr8-66700000-66700000-chr8-67550000-67550000	chr1-145900000-145900000-chr1-146800000-146800000	chr3-94150000-94150000-chr3-91300000-91300000
chr2-85800000-85800000-chr2-85500000-85500000	chrX-73700000-73700000-chrX-75500000-75500000	chr7-37800000-37800000-chr7-37450000-37450000
chr4-124900000-124900000-chr4-125600000-125600000	chr13-95500000-95500000-chr13-93700000-93700000	chrY-58400000-58400000-chrY-60550000-60550000
chr5-22250000-22250000-chr5-22150000-22150000	chr1-36150000-36150000-chr1-36450000-36450000	chr16-53250000-53250000-chr16-54400000-54400000
chrX-50550000-50550000-chrX-52400000-52400000	chr2-162100000-162100000-chr2-160100000-160100000	chrY-42500000-42500000-chrY-43500000-43500000
chr11-108700000-108700000-chr11-107000000-107000000	chr4-85850000-85850000-chr4-87100000-87100000	chr4-1950000-1950000-chr4-1200000-1200000
chr19-20600000-20600000-chr19-18850000-18850000	chr5-113950000-113950000-chr5-115400000-115400000	chr16-55200000-55200000-chr16-54300000-54300000
chr13-41050000-41050000-chr13-40150000-40150000	chr3-128800000-128800000-chr3-129700000-129700000	chrY-77900000-77900000-chrY-78550000-78550000
chr5-27050000-27050000-chr5-25350000-25350000	chr19-10200000-10200000-chr19-9450000-9450000	chr17-69750000-69750000-chr17-68850000-68850000
chr2-145600000-145600000-chr2-144250000-144250000	chrY-65100000-65100000-chrY-64450000-64450000	chr18-83450000-83450000-chr18-82750000-82750000
chr9-47600000-47600000-chr9-48800000-48800000	chr2-54400000-54400000-chr2-52650000-52650000	chr9-8400000-8400000-chr9-9350000-9350000
chr1-37450000-37450000-chr1-38150000-38150000	chr5-115600000-115600000-chr5-116600000-116600000	chrY-30400000-30400000-chrY-31500000-31500000
chr2-71700000-71700000-chr2-72350000-72350000	chr6-7250000-7250000-chr6-8350000-8350000	chr13-69100000-69100000-chr13-68000000-68000000
chr16-31750000-31750000-chr16-32400000-32400000	chr6-137350000-137350000-chr6-137950000-137950000	chr1-98550000-98550000-chr1-97500000-97500000
chr11-75900000-75900000-chr11-75600000-75600000	chr15-76050000-76050000-chr15-77550000-77550000	chr18-20900000-20900000-chr18-21800000-21800000
chr12-57700000-57700000-chr12-54050000-54050000	chr3-118650000-118650000-chr3-117150000-117150000	chr5-139000000-139000000-chr5-139900000-139900000
chr6-32400000-32400000-chr6-31150000-31150000	chr11-42200000-42200000-chr11-43900000-43900000	chr7-53850000-53850000-chr7-52700000-52700000
chr1-55300000-55300000-chr1-53250000-53250000	chr9-44500000-44500000-chr9-46250000-46250000	chrX-42050000-42050000-chrX-42500000-42500000
chr11-54350000-54350000-chr11-55000000-55000000	chr2-178800000-178800000-chr2-180200000-180200000	chr7-74650000-74650000-chr7-74050000-74050000
chr8-105900000-105900000-chr8-105550000-105550000	chr10-95300000-95300000-chr10-96950000-96950000	chr4-147350000-147350000-chr4-148800000-148800000
chr8-57500000-57500000-chr8-58350000-58350000	chrX-36000000-36000000-chrX-35450000-35450000	chr5-58250000-58250000-chr5-57500000-57500000
chr11-117150000-117150000-chr11-115700000-115700000	chr15-28800000-28800000-chr15-28450000-28450000	chrX-165700000-165700000-chrX-167200000-167200000
chrX-159850000-159850000-chrX-160500000-160500000	chr11-15250000-15250000-chr11-17050000-17050000	chr10-65450000-65450000-chr10-67450000-67450000
chr8-64600000-64600000-chr8-64050000-64050000	chr2-90600000-90600000-chr2-91700000-91700000	chr14-1300000-1300000-chr14-2600000-2600000
chr11-79500000-79500000-chr11-81250000-81250000	chr12-39350000-39350000-chr12-38350000-38350000	chr2-57050000-57050000-chr2-58100000-58100000
chr4-106650000-106650000-chr4-108400000-108400000	chr7-75350000-75350000-chr7-75750000-75750000	chr12-96450000-96450000-chr12-96850000-96850000
chr11-118050000-118050000-chr11-115850000-115850000	chr1-107150000-107150000-chr1-107600000-107600000	chrY-45700000-45700000-chrY-43750000-43750000
chr11-70100000-70100000-chr11-70550000-70550000	chr15-66900000-66900000-chr15-68500000-68500000	chr3-7200000-7200000-chr3-9200000-9200000
chr15-47750000-47750000-chr15-48350000-48350000	chr1-79050000-79050000-chr1-77300000-77300000	chrX-7050000-7050000-chrX-8000000-8000000
chr5-102000000-102000000-chr5-103100000-103100000	chr13-50300000-50300000-chr13-49350000-49350000	chrY-62500000-62500000-chrY-61400000-61400000
chr1-84650000-84650000-chr1-82650000-82650000	chr13-55450000-55450000-chr13-55850000-55850000	chr7-10000000-10000000-chr7-8450000-8450000
chr11-102050000-102050000-chr11-103000000-103000000	chr1-97150000-97150000-chr1-96000000-96000000	chr11-8850000-8850000-chr11-10050000-10050000
chr2-181600000-181600000-chr2-181150000-181150000	chr16-62900000-62900000-chr16-64500000-64500000	chr7-131600000-131600000-chr7-132200000-132200000
chr9-57950000-57950000-chr9-56950000-56950000	chr1-34100000-34100000-chr1-35100000-35100000	chr13-89650000-89650000-chr13-90750000-90750000
chr17-11600000-11600000-chr17-12600000-12600000	chr3-154600000-154600000-chr3-156400000-156400000	chr2-122900000-122900000-chr2-121850000-121850000
chr2-122100000-122100000-chr2-121100000-121100000	chr1-129550000-129550000-chr1-128450000-128450000	chr17-78000000-78000000-chr17-79400000-79400000
chr4-86100000-86100000-chr4-87000000-87000000	chr11-36200000-36200000-chr11-34900000-34900000	chr15-14700000-14700000-chr15-13900000-13900000
chr4-117100000-117100000-chr4-116300000-116300000	chr15-24150000-24150000-chr15-23050000-23050000	chr16-87450000-87450000-chr16-88850000-88850000
chr17-9750000-9750000-chr17-10950000-10950000	chr19-44600000-44600000-chr19-43300000-43300000	chrY-87500000-87500000-chrY-88600000-88600000
chr1-151400000-151400000-chr1-151750000-151750000	chr10-28700000-28700000-chr10-30050000-30050000	chr1-186850000-186850000-chr1-187600000-187600000
chr5-110450000-110450000-chr5-108600000-108600000	chr7-113400000-113400000-chr7-113900000-113900000	chr14-84700000-84700000-chr14-86450000-86450000
chr9-54250000-54250000-chr9-55200000-55200000	chr12-38500000-38500000-chr12-39850000-39850000	chr16-51700000-51700000-chr16-53000000-53000000
chr13-57650000-57650000-chr13-58200000-58200000	chr11-87300000-87300000-chr11-86400000-86400000	chr9-43250000-43250000-chr9-42300000-42300000
chr15-12550000-12550000-chr15-11850000-11850000	chrY-83850000-83850000-chrY-82400000-82400000	chr18-53450000-53450000-chr18-55100000-55100000
chr16-25400000-25400000-chr16-26750000-26750000	chr7-20300000-20300000-chr7-19750000-19750000	chrY-57600000-57600000-chrY-58100000-58100000
chr5-116250000-116250000-chr5-115300000-115300000	chr1-35550000-35550000-chr1-36350000-36350000	chr14-113650000-113650000-chr14-116600000-116600000
chr11-97450000-97450000-chr11-98800000-98800000	chr7-120050000-120050000-chr7-118800000-118800000	chr4-120350000-120350000-chr4-122350000-122350000
chrX-149900000-149900000-chrX-150400000-150400000	chr19-50000000-50000000-chr19-47950000-47950000	chr3-147650000-147650000-chr3-150600000-150600000
chr6-119700000-119700000-chr6-118550000-118550000	chr14-52000000-52000000-chr14-53800000-53800000	chrY-10500000-10500000-chrY-11350000-11350000
chr8-107350000-107350000-chr8-105050000-105050000	chr13-15900000-15900000-chr13-14600000-14600000	chr13-100000-100000-chr13-1200000-1200000
chr10-79700000-79700000-chr10-80250000-80250000	chr6-105950000-105950000-chr6-105600000-105600000	chr1-184000000-184000000-chr1-184650000-184650000
chr18-65350000-65350000-chr18-64500000-64500000	chr10-118900000-118900000-chr10-120200000-120200000	chrY-81150000-81150000-chrY-82000000-82000000
chr16-89800000-89800000-chr16-88250000-88250000	chr15-19300000-19300000-chr15-18950000-18950000	chr2-98550000-98550000-chr2-99300000-99300000
chr15-101450000-101450000-chr15-100100000-100100000	chrX-43350000-43350000-chrX-42950000-42950000	chr2-45300000-45300000-chr2-42950000-42950000
chr8-67850000-67850000-chr8-68800000-68800000	chr8-24800000-24800000-chr8-21800000-21800000	chr15-14700000-14700000-chr15-13700000-13700000
chr11-106750000-106750000-chr11-106050000-106050000	chr18-46900000-46900000-chr18-47850000-47850000	chr11-33050000-33050000-chr11-33050000-33050000
chr4-135400000-135400000-chr4-135900000-135900000	chr5-3450000-3450000-chr5-4750000-4750000	chr7-52050000-52050000-chr7-51150000-51150000
chr8-112850000-112850000-chr8-111650000-111650000	chr1-118050000-118050000-chr1-116150000-116150000	chr12-57950000-57950000-chr12-60100000-60100000
chrX-159500000-159500000-chrX-160050000-160050000	chr7-107550000-107550000-chr7-106550000-106550000	chr12-50250000-50250000-chr12-51550000-51550000
chr9-42600000-42600000-chr9-44350000-44350000	chr2-91700000-91700000-chr2-91250000-91250000	chr3-46250000-46250000-chr3-45050000-45050000
chr1-172700000-172700000-chr1-174700000-174700000	chr1-133150000-133150000-chr1-132300000-132300000	chr17-53250000-53250000-chr17-54500000-54500000
chr14-32550000-32550000-chr14-31050000-31050000	chr1-159150000-159150000-chr1-163050000-163050000	chr7-7950000-7950000-chr7-8450000-8450000
chr4-58800000-58800000-chr4-58150000-58150000	chr10-43650000-43650000-chr10-43250000-43250000	chrY-22900000-22900000-chrY-22300000-22300000
chr2-59100000-59100000-chr2-58600000-58600000	chr3-40700000-40700000-chr3-39300000-39300000	chrY-36900000-36900000-chrY-35850000-35850000
chr5-130700000-130700000-chr5-131600000-131600000	chr18-63150000-63150000-chr18-62250000-62250000	chrY-75450000-75450000-chrY-74200000-74200000
chr3-31250000-31250000-chr3-29600000-29600000	chr10-88650000-88650000-chr10-90250000-90250000	chrX-92800000-92800000-chrX-91800000-91800000
chr7-79350000-79350000-chr7-80100000-80100000	chr6-137150000-137150000-chr6-135050000-135050000	chr7-89100000-89100000-chr7-91050000-91050000
chr2-33850000-33850000-chr2-32150000-32150000	chrY-51300000-51300000-chrY-52800000-52800000	chr8-99750000-99750000-chr8-101100000-101100000
chr4-83600000-83600000-chr4-86550000-86550000	chr19-23550000-23550000-chr19-22650000-22650000	chr12-95900000-95900000-chr12-94850000-94850000
chr3-62450000-62450000-chr3-60550000-60550000	chr12-77200000-77200000-chr12-79300000-79300000	chr1-107500000-107500000-chr1-108750000-108750000
chr15-77400000-77400000-chr15-79400000-79400000	chr3-108750000-108750000-chr3-110300000-110300000	chr18-68450000-68450000-chr18-66850000-66850000
chr17-12750000-12750000-chr17-12250000-12250000	chr7-122150000-122150000-chr7-122800000-122800000	chr6-50050000-50050000-chr6-51650000-51650000
chr19-60550000-60550000-chr19-61100000-61100000	chr18-25200000-25200000-chr18-26300000-26300000	chr4-35300000-35300000-chr4-35300000-35300000
chr14-97900000-97900000-chr14-96300000-96300000	chr4-97050000-97050000-chr4-95900000-95900000	chr10-50150000-50150000-chr10-48850000-48850000
