GG	GN	NN
chr5-139950000-139950000-chr5-140700000-140700000	chr9-97400000-97400000-chr9-98500000-98500000	chr9-1800000-1800000-chr9-3000000-3000000
chr2-28700000-28700000-chr2-27300000-27300000	chrX-78850000-78850000-chrX-77850000-77850000	chr15-68450000-68450000-chr15-67100000-67100000
chr17-31950000-31950000-chr17-31300000-31300000	chr6-112000000-112000000-chr6-114850000-114850000	chr1-147500000-147500000-chr1-148500000-148500000
chr15-37600000-37600000-chr15-38500000-38500000	chr2-164300000-164300000-chr2-163900000-163900000	chr13-73100000-73100000-chr13-71800000-71800000
chr8-16700000-16700000-chr8-16200000-16200000	chr2-40750000-40750000-chr2-39850000-39850000	chrY-90400000-90400000-chrY-88800000-88800000
chr2-164750000-164750000-chr2-163350000-163350000	chr1-118150000-118150000-chr1-118600000-118600000	chr4-140000000-140000000-chr4-137450000-137450000
chr10-24600000-24600000-chr10-26050000-26050000	chr1-65500000-65500000-chr1-66750000-66750000	chr19-59800000-59800000-chr19-60250000-60250000
chr11-50650000-50650000-chr11-49800000-49800000	chr5-69700000-69700000-chr5-72000000-72000000	chrX-159250000-159250000-chrX-161050000-161050000
chr12-55300000-55300000-chr12-55750000-55750000	chr1-32350000-32350000-chr1-31650000-31650000	chr3-124900000-124900000-chr3-123800000-123800000
chr4-34600000-34600000-chr4-36000000-36000000	chr12-41100000-41100000-chr12-42350000-42350000	chr8-20100000-20100000-chr8-21900000-21900000
chr13-13600000-13600000-chr13-12200000-12200000	chr11-58150000-58150000-chr11-59150000-59150000	chr4-95400000-95400000-chr4-93400000-93400000
chr7-142900000-142900000-chr7-144500000-144500000	chr3-125950000-125950000-chr3-127450000-127450000	chr3-130650000-130650000-chr3-131950000-131950000
chr1-179750000-179750000-chr1-178700000-178700000	chr4-120700000-120700000-chr4-119500000-119500000	chr6-30200000-30200000-chr6-29300000-29300000
chr15-30300000-30300000-chr15-30500000-30500000	chr10-61450000-61450000-chr10-62250000-62250000	chr19-1200000-1200000-chr19-300000-300000
chr11-35600000-35600000-chr11-36350000-36350000	chr3-139600000-139600000-chr3-140150000-140150000	chrY-29200000-29200000-chrY-30050000-30050000
chr3-145800000-145800000-chr3-146250000-146250000	chr14-16650000-16650000-chr14-17550000-17550000	chrY-68900000-68900000-chrY-67850000-67850000
chr6-45800000-45800000-chr6-46600000-46600000	chr15-78150000-78150000-chr15-78800000-78800000	chr6-43250000-43250000-chr6-43950000-43950000
chr3-131250000-131250000-chr3-132100000-132100000	chr7-30350000-30350000-chr7-30750000-30750000	chr10-45750000-45750000-chr10-47400000-47400000
chr19-23600000-23600000-chr19-24450000-24450000	chr6-132250000-132250000-chr6-131600000-131600000	chr13-85300000-85300000-chr13-82200000-82200000
chr9-77950000-77950000-chr9-76950000-76950000	chrX-8500000-8500000-chrX-9900000-9900000	chr1-43350000-43350000-chr1-44800000-44800000
chr2-154800000-154800000-chr2-153050000-153050000	chr12-42900000-42900000-chr12-41350000-41350000	chr1-81550000-81550000-chr1-82000000-82000000
chr14-33250000-33250000-chr14-32350000-32350000	chr4-127550000-127550000-chr4-129300000-129300000	chr8-116250000-116250000-chr8-116250000-116250000
chr1-78950000-78950000-chr1-80700000-80700000	chr6-122100000-122100000-chr6-122850000-122850000	chr7-250000-250000-chr7-2050000-2050000
chr10-69950000-69950000-chr10-68150000-68150000	chr16-58350000-58350000-chr16-58500000-58500000	chr6-143350000-143350000-chr6-144400000-144400000
chr8-125550000-125550000-chr8-123500000-123500000	chr13-85150000-85150000-chr13-83600000-83600000	chr8-20950000-20950000-chr8-18450000-18450000
chr11-76050000-76050000-chr11-76350000-76350000	chr11-58000000-58000000-chr11-57250000-57250000	chr15-49050000-49050000-chr15-49300000-49300000
chr13-20450000-20450000-chr13-20450000-20450000	chr16-80550000-80550000-chr16-81350000-81350000	chrX-61550000-61550000-chrX-59950000-59950000
chr18-15050000-15050000-chr18-14250000-14250000	chr7-36750000-36750000-chr7-36300000-36300000	chr5-111900000-111900000-chr5-112900000-112900000
chr7-81300000-81300000-chr7-80100000-80100000	chr1-148300000-148300000-chr1-146750000-146750000	chr3-150000000-150000000-chr3-149450000-149450000
chr2-42200000-42200000-chr2-41150000-41150000	chr6-118500000-118500000-chr6-119750000-119750000	chr16-80250000-80250000-chr16-82100000-82100000
chr4-42200000-42200000-chr4-40700000-40700000	chr11-103550000-103550000-chr11-102750000-102750000	chr10-23050000-23050000-chr10-23650000-23650000
chr11-83950000-83950000-chr11-85050000-85050000	chrX-18000000-18000000-chrX-17300000-17300000	chr11-27250000-27250000-chr11-27750000-27750000
chr10-24700000-24700000-chr10-25650000-25650000	chr2-77100000-77100000-chr2-75350000-75350000	chr14-1350000-1350000-chr14-900000-900000
chr12-101600000-101600000-chr12-102400000-102400000	chr3-122100000-122100000-chr3-121700000-121700000	chr3-114350000-114350000-chr3-115200000-115200000
chr2-177000000-177000000-chr2-179700000-179700000	chr3-152250000-152250000-chr3-151400000-151400000	chr18-82350000-82350000-chr18-83800000-83800000
chr7-140200000-140200000-chr7-141450000-141450000	chr18-54900000-54900000-chr18-54050000-54050000	chr8-95900000-95900000-chr8-96700000-96700000
chr9-78650000-78650000-chr9-77950000-77950000	chr15-18350000-18350000-chr15-16650000-16650000	chrX-127450000-127450000-chrX-126350000-126350000
chr2-17400000-17400000-chr2-16450000-16450000	chr11-85300000-85300000-chr11-85800000-85800000	chr5-105500000-105500000-chr5-106450000-106450000
