GG	GN	NN
chr12-81450000-81450000-chr12-83450000-83450000	chr1-146750000-146750000-chr1-145900000-145900000	chr1-144100000-144100000-chr1-147750000-147750000
chr15-85250000-85250000-chr15-83350000-83350000	chr8-119100000-119100000-chr8-117650000-117650000	chrX-165800000-165800000-chrX-165000000-165000000
chr5-8050000-8050000-chr5-7100000-7100000	chr18-56050000-56050000-chr18-54450000-54450000	chr7-116650000-116650000-chr7-117000000-117000000
chr17-71800000-71800000-chr17-71100000-71100000	chr4-100200000-100200000-chr4-100750000-100750000	chr5-85100000-85100000-chr5-83900000-83900000
chr13-77550000-77550000-chr13-76750000-76750000	chr7-105950000-105950000-chr7-106550000-106550000	chr4-700000-700000-chr4-100000-100000
chr11-70950000-70950000-chr11-70250000-70250000	chr8-106950000-106950000-chr8-104900000-104900000	chr16-79100000-79100000-chr16-80350000-80350000
chr11-115650000-115650000-chr11-116250000-116250000	chr5-29650000-29650000-chr5-30000000-30000000	chr11-21450000-21450000-chr11-22350000-22350000
chr4-151500000-151500000-chr4-149750000-149750000	chr17-76850000-76850000-chr17-75450000-75450000	chr4-56300000-56300000-chr4-55600000-55600000
chr6-38600000-38600000-chr6-39900000-39900000	chr1-59400000-59400000-chr1-59100000-59100000	chr1-82800000-82800000-chr1-82100000-82100000
chr12-36000000-36000000-chr12-34700000-34700000	chr15-6800000-6800000-chr15-5750000-5750000	chr14-53650000-53650000-chr14-53950000-53950000
chr9-74200000-74200000-chr9-73550000-73550000	chr5-24300000-24300000-chr5-20950000-20950000	chrY-9100000-9100000-chrY-7950000-7950000
chr14-31000000-31000000-chr14-30400000-30400000	chr11-24850000-24850000-chr11-24500000-24500000	chr5-40150000-40150000-chr5-39350000-39350000
chr11-106900000-106900000-chr11-107450000-107450000	chr10-45300000-45300000-chr10-46550000-46550000	chrX-6100000-6100000-chrX-4250000-4250000
chr7-20100000-20100000-chr7-22600000-22600000	chr5-101200000-101200000-chr5-99700000-99700000	chr4-2050000-2050000-chr4-2700000-2700000
chr18-77250000-77250000-chr18-75650000-75650000	chr11-36350000-36350000-chr11-37150000-37150000	chr6-90150000-90150000-chr6-90900000-90900000
chr13-53350000-53350000-chr13-52900000-52900000	chr8-18000000-18000000-chr8-16600000-16600000	chr4-125950000-125950000-chr4-124650000-124650000
chr10-63450000-63450000-chr10-63000000-63000000	chr8-82550000-82550000-chr8-83250000-83250000	chr6-12950000-12950000-chr6-11800000-11800000
chr5-100450000-100450000-chr5-101850000-101850000	chr13-37300000-37300000-chr13-40200000-40200000	chr8-104000000-104000000-chr8-101000000-101000000
chr15-66850000-66850000-chr15-66100000-66100000	chr5-8150000-8150000-chr5-9800000-9800000	chr18-52450000-52450000-chr18-54050000-54050000
chr13-37950000-37950000-chr13-36400000-36400000	chr3-28450000-28450000-chr3-27750000-27750000	chr6-130500000-130500000-chr6-131400000-131400000
chr7-64550000-64550000-chr7-65050000-65050000	chr3-10250000-10250000-chr3-11150000-11150000	chrX-116750000-116750000-chrX-117050000-117050000
chr7-6750000-6750000-chr7-6150000-6150000	chr2-121900000-121900000-chr2-123050000-123050000	chr11-23850000-23850000-chr11-25200000-25200000
chr6-85700000-85700000-chr6-87250000-87250000	chr15-42750000-42750000-chr15-41000000-41000000	chr1-59250000-59250000-chr1-58700000-58700000
chrX-74150000-74150000-chrX-72550000-72550000	chr15-21200000-21200000-chr15-22100000-22100000	chr14-37900000-37900000-chr14-39650000-39650000
chr12-86700000-86700000-chr12-89600000-89600000	chr3-141300000-141300000-chr3-142500000-142500000	chr2-96250000-96250000-chr2-95650000-95650000
chr18-75200000-75200000-chr18-76150000-76150000	chr11-71300000-71300000-chr11-72200000-72200000	chr7-38050000-38050000-chr7-38950000-38950000
chr2-89250000-89250000-chr2-90700000-90700000	chr6-121850000-121850000-chr6-122900000-122900000	chr6-19300000-19300000-chr6-20400000-20400000
chr17-67200000-67200000-chr17-69250000-69250000	chr1-139300000-139300000-chr1-141000000-141000000	chr1-65000000-65000000-chr1-64450000-64450000
chr2-3450000-3450000-chr2-4200000-4200000	chr13-4500000-4500000-chr13-3450000-3450000	chr12-13650000-13650000-chr12-14650000-14650000
chr5-148950000-148950000-chr5-150050000-150050000	chr10-20050000-20050000-chr10-19100000-19100000	chr16-61400000-61400000-chr16-62700000-62700000
chr10-40250000-40250000-chr10-41500000-41500000	chrY-79900000-79900000-chrY-79150000-79150000	chrX-32350000-32350000-chrX-31650000-31650000
chr9-108350000-108350000-chr9-107350000-107350000	chr3-154650000-154650000-chr3-156950000-156950000	chr12-102550000-102550000-chr12-104600000-104600000
chr11-105400000-105400000-chr11-105250000-105250000	chr4-15100000-15100000-chr4-15600000-15600000	chr8-63900000-63900000-chr8-62800000-62800000
chr11-34300000-34300000-chr11-35850000-35850000	chr11-16950000-16950000-chr11-17800000-17800000	chrY-37350000-37350000-chrY-39150000-39150000
