GG	GN	NN
chr12-101050000-101050000-chr12-102600000-102600000	chr9-57000000-57000000-chr9-56500000-56500000	chr11-13500000-13500000-chr11-12950000-12950000
chr14-96400000-96400000-chr14-97950000-97950000	chr3-90700000-90700000-chr3-89750000-89750000	chr5-59850000-59850000-chr5-59250000-59250000
chr12-118850000-118850000-chr12-117300000-117300000	chr11-47500000-47500000-chr11-46550000-46550000	chr4-50750000-50750000-chr4-51150000-51150000
chrX-112500000-112500000-chrX-111400000-111400000	chr11-7900000-7900000-chr11-9300000-9300000	chrX-155200000-155200000-chrX-153800000-153800000
chr12-82700000-82700000-chr12-81450000-81450000	chrX-114150000-114150000-chrX-113100000-113100000	chr18-69850000-69850000-chr18-70900000-70900000
chr11-32700000-32700000-chr11-36250000-36250000	chr9-100000000-100000000-chr9-99100000-99100000	chr11-46500000-46500000-chr11-45300000-45300000
chr3-142800000-142800000-chr3-141600000-141600000	chr6-5100000-5100000-chr6-3250000-3250000	chr6-74050000-74050000-chr6-74600000-74600000
chr9-77400000-77400000-chr9-76500000-76500000	chr8-75000000-75000000-chr8-76300000-76300000	chr6-143450000-143450000-chr6-144300000-144300000
chr1-160650000-160650000-chr1-159600000-159600000	chr5-138000000-138000000-chr5-136550000-136550000	chr15-56500000-56500000-chr15-55000000-55000000
chr11-58150000-58150000-chr11-57300000-57300000	chr12-34300000-34300000-chr12-32750000-32750000	chr3-46500000-46500000-chr3-45150000-45150000
chr19-30650000-30650000-chr19-31600000-31600000	chr1-157750000-157750000-chr1-158300000-158300000	chrY-85000000-85000000-chrY-87600000-87600000
chr3-69000000-69000000-chr3-67500000-67500000	chr2-143900000-143900000-chr2-141350000-141350000	chr13-88100000-88100000-chr13-87450000-87450000
chr1-9150000-9150000-chr1-9550000-9550000	chr11-101650000-101650000-chr11-102050000-102050000	chr7-37900000-37900000-chr7-39100000-39100000
chr10-77850000-77850000-chr10-75600000-75600000	chr2-126900000-126900000-chr2-127450000-127450000	chr7-69550000-69550000-chr7-69750000-69750000
chr10-32550000-32550000-chr10-33650000-33650000	chr9-54300000-54300000-chr9-55100000-55100000	chr1-24650000-24650000-chr1-23200000-23200000
chr9-8650000-8650000-chr9-7650000-7650000	chr13-36950000-36950000-chr13-34500000-34500000	chr7-17250000-17250000-chr7-16450000-16450000
chr12-84400000-84400000-chr12-82850000-82850000	chr10-33050000-33050000-chr10-31950000-31950000	chr11-16600000-16600000-chr11-17450000-17450000
