GG	GN	NN
chr12-101450000-101450000-chr12-100650000-100650000	chr17-12750000-12750000-chr17-13150000-13150000	chrX-121500000-121500000-chrX-122650000-122650000
chr4-20150000-20150000-chr4-21800000-21800000	chr4-137950000-137950000-chr4-136850000-136850000	chr2-146200000-146200000-chr2-145050000-145050000
chr12-91050000-91050000-chr12-91400000-91400000	chr6-26300000-26300000-chr6-29450000-29450000	chr6-12900000-12900000-chr6-11650000-11650000
chr17-57800000-57800000-chr17-57100000-57100000	chr13-105950000-105950000-chr13-104450000-104450000	chr12-7700000-7700000-chr12-10150000-10150000
chr10-25650000-25650000-chr10-24000000-24000000	chr6-45800000-45800000-chr6-47750000-47750000	chr1-56750000-56750000-chr1-57600000-57600000
chr2-76100000-76100000-chr2-76950000-76950000	chr1-57150000-57150000-chr1-58200000-58200000	chrX-91550000-91550000-chrX-89400000-89400000
chr14-79000000-79000000-chr14-77200000-77200000	chr19-47050000-47050000-chr19-44000000-44000000	chr17-62050000-62050000-chr17-61700000-61700000
chr10-52050000-52050000-chr10-52950000-52950000	chr11-51100000-51100000-chr11-49850000-49850000	chr14-37250000-37250000-chr14-37550000-37550000
chr1-86950000-86950000-chr1-87400000-87400000	chr6-3500000-3500000-chr6-4400000-4400000	chrY-79600000-79600000-chrY-80400000-80400000
chr10-93050000-93050000-chr10-93550000-93550000	chr1-60850000-60850000-chr1-61350000-61350000	chr12-14950000-14950000-chr12-13600000-13600000
chr11-118850000-118850000-chr11-121450000-121450000	chr19-31350000-31350000-chr19-32950000-32950000	chrY-25350000-25350000-chrY-24650000-24650000
chr4-116800000-116800000-chr4-115900000-115900000	chr2-101300000-101300000-chr2-102300000-102300000	chr1-30900000-30900000-chr1-33400000-33400000
chr8-81350000-81350000-chr8-80000000-80000000	chr16-56150000-56150000-chr16-57000000-57000000	chrX-53450000-53450000-chrX-54000000-54000000
chr17-10650000-10650000-chr17-12500000-12500000	chr7-24500000-24500000-chr7-26250000-26250000	chr2-114350000-114350000-chr2-115000000-115000000
chr11-6300000-6300000-chr11-4550000-4550000	chr1-12150000-12150000-chr1-12800000-12800000	chr13-100850000-100850000-chr13-101500000-101500000
chr14-33000000-33000000-chr14-31700000-31700000	chr3-82050000-82050000-chr3-83000000-83000000	chr17-27400000-27400000-chr17-26250000-26250000
chr1-131350000-131350000-chr1-129950000-129950000	chr18-9200000-9200000-chr18-7450000-7450000	chr8-29450000-29450000-chr8-30050000-30050000
chr8-14900000-14900000-chr8-16050000-16050000	chr1-128650000-128650000-chr1-127550000-127550000	chr3-6500000-6500000-chr3-6000000-6000000
chr9-59300000-59300000-chr9-62850000-62850000	chr1-189600000-189600000-chr1-188400000-188400000	chrY-65350000-65350000-chrY-66500000-66500000
chr5-73650000-73650000-chr5-73300000-73300000	chr17-42050000-42050000-chr17-42350000-42350000	chr18-84900000-84900000-chr18-85750000-85750000
chr11-82750000-82750000-chr11-83400000-83400000	chr10-26200000-26200000-chr10-25650000-25650000	chr5-51000000-51000000-chr5-49550000-49550000
chr12-86000000-86000000-chr12-89500000-89500000	chr15-103000000-103000000-chr15-103850000-103850000	chr3-108650000-108650000-chr3-109200000-109200000
chr8-111650000-111650000-chr8-110550000-110550000	chr7-90900000-90900000-chr7-92600000-92600000	chrX-117950000-117950000-chrX-117300000-117300000
chr8-118700000-118700000-chr8-119400000-119400000	chr3-57000000-57000000-chr3-56150000-56150000	chr7-67200000-67200000-chr7-66200000-66200000
chr1-155900000-155900000-chr1-154400000-154400000	chr13-29200000-29200000-chr13-28300000-28300000	chr13-101450000-101450000-chr13-100900000-100900000
chr14-22050000-22050000-chr14-23400000-23400000	chr11-110600000-110600000-chr11-109700000-109700000	chr15-39950000-39950000-chr15-40650000-40650000
chr7-134800000-134800000-chr7-134200000-134200000	chr5-54450000-54450000-chr5-53850000-53850000	chr3-69050000-69050000-chr3-70200000-70200000
chr9-70250000-70250000-chr9-67850000-67850000	chr3-131600000-131600000-chr3-130850000-130850000	chr9-49150000-49150000-chr9-47250000-47250000
chr6-48650000-48650000-chr6-47500000-47500000	chrX-137450000-137450000-chrX-135500000-135500000	chr2-12700000-12700000-chr2-12000000-12000000
chr10-3550000-3550000-chr10-4150000-4150000	chr15-100200000-100200000-chr15-102700000-102700000	chrY-72650000-72650000-chrY-72200000-72200000
chr5-14100000-14100000-chr5-14750000-14750000	chr5-110000000-110000000-chr5-109650000-109650000	chr16-46700000-46700000-chr16-44650000-44650000
chr6-38200000-38200000-chr6-37150000-37150000	chr10-80900000-80900000-chr10-79200000-79200000	chr5-108250000-108250000-chr5-109300000-109300000
chr10-108500000-108500000-chr10-107550000-107550000	chr2-166400000-166400000-chr2-168100000-168100000	chr13-97600000-97600000-chr13-99750000-99750000
chr11-33850000-33850000-chr11-34550000-34550000	chr15-16500000-16500000-chr15-18350000-18350000	chr1-29350000-29350000-chr1-31800000-31800000
chr5-36000000-36000000-chr5-36250000-36250000	chr6-58100000-58100000-chr6-58850000-58850000	chr3-147700000-147700000-chr3-147200000-147200000
chr9-96000000-96000000-chr9-95000000-95000000	chr2-58700000-58700000-chr2-58200000-58200000	chrX-63600000-63600000-chrX-62100000-62100000
chr7-67350000-67350000-chr7-66350000-66350000	chr5-143800000-143800000-chr5-144100000-144100000	chr13-32650000-32650000-chr13-32950000-32950000
chr17-13800000-13800000-chr17-12400000-12400000	chr17-67400000-67400000-chr17-65750000-65750000	chr2-56500000-56500000-chr2-55150000-55150000
chr16-11450000-11450000-chr16-9900000-9900000	chr6-96800000-96800000-chr6-95550000-95550000	chr7-13250000-13250000-chr7-12400000-12400000
chr17-50150000-50150000-chr17-49850000-49850000	chr17-69700000-69700000-chr17-67750000-67750000	chrX-59800000-59800000-chrX-58850000-58850000
chr5-123500000-123500000-chr5-124500000-124500000	chr15-73600000-73600000-chr15-74700000-74700000	chr12-7150000-7150000-chr12-9800000-9800000
chr11-5900000-5900000-chr11-5900000-5900000	chr16-9800000-9800000-chr16-8950000-8950000	chr19-52800000-52800000-chr19-52150000-52150000
