GG	GN	NN
chr6-64450000-64450000-chr6-63750000-63750000	chr10-105250000-105250000-chr10-104700000-104700000	chr17-68250000-68250000-chr17-68950000-68950000
chr19-41300000-41300000-chr19-42400000-42400000	chr6-99000000-99000000-chr6-98450000-98450000	chr1-67900000-67900000-chr1-65950000-65950000
chr8-110800000-110800000-chr8-111350000-111350000	chr15-33950000-33950000-chr15-34600000-34600000	chr18-16400000-16400000-chr18-18600000-18600000
chr8-16100000-16100000-chr8-14800000-14800000	chrX-59150000-59150000-chrX-57950000-57950000	chr1-41700000-41700000-chr1-42200000-42200000
chr11-57750000-57750000-chr11-57050000-57050000	chr12-104250000-104250000-chr12-105250000-105250000	chr2-129900000-129900000-chr2-131400000-131400000
chr5-33400000-33400000-chr5-35000000-35000000	chr18-54050000-54050000-chr18-52900000-52900000	chr14-55200000-55200000-chr14-54300000-54300000
chr2-143950000-143950000-chr2-145700000-145700000	chr14-23650000-23650000-chr14-24900000-24900000	chr2-171400000-171400000-chr2-170650000-170650000
chr4-34650000-34650000-chr4-33250000-33250000	chr15-11250000-11250000-chr15-14200000-14200000	chr3-63600000-63600000-chr3-64300000-64300000
chr13-20400000-20400000-chr13-20200000-20200000	chr4-84350000-84350000-chr4-85450000-85450000	chr12-63950000-63950000-chr12-62150000-62150000
chrX-150850000-150850000-chrX-150450000-150450000	chr16-68050000-68050000-chr16-64800000-64800000	chr6-87400000-87400000-chr6-88950000-88950000
chr2-128400000-128400000-chr2-127250000-127250000	chr17-20950000-20950000-chr17-22500000-22500000	chr16-65400000-65400000-chr16-64000000-64000000
chr2-157050000-157050000-chr2-155750000-155750000	chrX-169500000-169500000-chrX-168850000-168850000	chr16-54300000-54300000-chr16-55200000-55200000
chr2-165600000-165600000-chr2-164800000-164800000	chr7-84150000-84150000-chr7-85350000-85350000	chrY-26450000-26450000-chrY-25200000-25200000
chr3-24550000-24550000-chr3-25650000-25650000	chr10-32250000-32250000-chr10-31050000-31050000	chr5-83850000-83850000-chr5-82500000-82500000
chr12-73600000-73600000-chr12-74950000-74950000	chr19-24450000-24450000-chr19-25750000-25750000	chr2-178050000-178050000-chr2-177050000-177050000
chr5-74050000-74050000-chr5-73200000-73200000	chr16-93150000-93150000-chr16-91700000-91700000	chrY-48300000-48300000-chrY-48400000-48400000
chr15-84400000-84400000-chr15-85550000-85550000	chr8-102650000-102650000-chr8-103800000-103800000	chrY-23400000-23400000-chrY-22400000-22400000
chr6-53950000-53950000-chr6-54950000-54950000	chrX-134950000-134950000-chrX-135450000-135450000	chr14-59100000-59100000-chr14-62050000-62050000
chr5-27750000-27750000-chr5-28400000-28400000	chr8-94700000-94700000-chr8-93850000-93850000	chr18-75400000-75400000-chr18-74400000-74400000
chr6-53400000-53400000-chr6-54850000-54850000	chrX-25150000-25150000-chrX-23900000-23900000	chr14-89800000-89800000-chr14-92200000-92200000
chr16-6500000-6500000-chr16-7150000-7150000	chr6-123450000-123450000-chr6-124750000-124750000	chr8-4800000-4800000-chr8-5200000-5200000
chr7-140950000-140950000-chr7-140050000-140050000	chr18-44250000-44250000-chr18-43550000-43550000	chrX-131950000-131950000-chrX-133250000-133250000
chr7-120200000-120200000-chr7-121400000-121400000	chr14-114400000-114400000-chr14-116000000-116000000	chr8-85200000-85200000-chr8-83600000-83600000
chr19-48300000-48300000-chr19-46600000-46600000	chrX-138450000-138450000-chrX-136700000-136700000	chr7-61150000-61150000-chr7-62100000-62100000
chr2-104200000-104200000-chr2-103050000-103050000	chr7-111150000-111150000-chr7-110050000-110050000	chrX-153950000-153950000-chrX-155750000-155750000
chr5-37300000-37300000-chr5-35600000-35600000	chr14-21300000-21300000-chr14-19200000-19200000	chrY-37650000-37650000-chrY-38950000-38950000
chr3-116950000-116950000-chr3-117600000-117600000	chr13-37450000-37450000-chr13-37900000-37900000	chr16-5850000-5850000-chr16-7950000-7950000
chr7-91450000-91450000-chr7-89250000-89250000	chr16-3100000-3100000-chr16-4150000-4150000	chr10-123900000-123900000-chr10-125150000-125150000
chr1-54050000-54050000-chr1-52850000-52850000	chr4-127250000-127250000-chr4-129900000-129900000	chr14-106300000-106300000-chr14-106500000-106500000
chr1-165950000-165950000-chr1-164250000-164250000	chr8-115600000-115600000-chr8-114550000-114550000	chr3-16250000-16250000-chr3-15600000-15600000
chr3-123500000-123500000-chr3-122750000-122750000	chr12-12450000-12450000-chr12-11100000-11100000	chr2-65800000-65800000-chr2-65400000-65400000
chr4-20400000-20400000-chr4-19900000-19900000	chr3-95800000-95800000-chr3-94900000-94900000	chr1-77200000-77200000-chr1-75950000-75950000
chr1-55750000-55750000-chr1-54850000-54850000	chr1-75800000-75800000-chr1-74550000-74550000	chr11-16300000-16300000-chr11-17450000-17450000
chr1-135750000-135750000-chr1-134750000-134750000	chr3-127600000-127600000-chr3-129150000-129150000	chrX-78650000-78650000-chrX-78200000-78200000
chr9-24150000-24150000-chr9-23450000-23450000	chr17-56100000-56100000-chr17-54650000-54650000	chr7-29550000-29550000-chr7-31700000-31700000
chr16-57650000-57650000-chr16-56650000-56650000	chr8-114100000-114100000-chr8-115100000-115100000	chr8-47700000-47700000-chr8-48950000-48950000
chr6-29550000-29550000-chr6-27950000-27950000	chr13-25200000-25200000-chr13-24000000-24000000	chr15-60700000-60700000-chr15-59150000-59150000
chr2-4300000-4300000-chr2-5500000-5500000	chrX-38600000-38600000-chrX-38150000-38150000	chr17-62450000-62450000-chr17-61800000-61800000
chr11-57300000-57300000-chr11-57800000-57800000	chr13-98800000-98800000-chr13-102550000-102550000	chr10-44500000-44500000-chr10-46750000-46750000
chrX-84800000-84800000-chrX-84200000-84200000	chr11-30550000-30550000-chr11-31650000-31650000	chr13-75400000-75400000-chr13-75400000-75400000
chr2-122750000-122750000-chr2-122450000-122450000	chr9-43150000-43150000-chr9-43900000-43900000	chr12-22800000-22800000-chr12-22000000-22000000
chr1-24500000-24500000-chr1-25300000-25300000	chr10-12350000-12350000-chr10-10550000-10550000	chr7-8500000-8500000-chr7-10200000-10200000
chr15-102150000-102150000-chr15-100000000-100000000	chr5-123600000-123600000-chr5-122150000-122150000	chr15-88650000-88650000-chr15-87500000-87500000
chr6-129050000-129050000-chr6-130300000-130300000	chr9-89800000-89800000-chr9-88350000-88350000	chr1-145850000-145850000-chr1-146250000-146250000
chr1-24050000-24050000-chr1-24700000-24700000	chr4-40450000-40450000-chr4-38850000-38850000	chr5-93550000-93550000-chr5-94050000-94050000
chr2-26500000-26500000-chr2-25300000-25300000	chr14-55700000-55700000-chr14-56250000-56250000	chr2-108200000-108200000-chr2-110500000-110500000
chr1-191050000-191050000-chr1-192700000-192700000	chr10-101850000-101850000-chr10-102650000-102650000	chr11-37900000-37900000-chr11-37400000-37400000
chr8-77200000-77200000-chr8-75650000-75650000	chr11-112150000-112150000-chr11-113400000-113400000	chr13-118300000-118300000-chr13-120350000-120350000
chr1-158900000-158900000-chr1-159250000-159250000	chr17-85750000-85750000-chr17-89050000-89050000	chr9-68050000-68050000-chr9-70050000-70050000
chr18-37900000-37900000-chr18-37100000-37100000	chr12-95750000-95750000-chr12-97450000-97450000	chr19-2100000-2100000-chr19-300000-300000
chr17-62750000-62750000-chr17-63300000-63300000	chr1-42550000-42550000-chr1-43450000-43450000	chr16-39200000-39200000-chr16-37450000-37450000
chr5-21900000-21900000-chr5-23050000-23050000	chr1-194850000-194850000-chr1-192700000-192700000	chr2-2600000-2600000-chr2-2850000-2850000
chr3-57550000-57550000-chr3-59300000-59300000	chr14-8250000-8250000-chr14-7300000-7300000	chr16-54250000-54250000-chr16-55400000-55400000
chrX-137700000-137700000-chrX-138400000-138400000	chr9-17800000-17800000-chr9-16300000-16300000	chrY-8300000-8300000-chrY-7400000-7400000
chr8-93000000-93000000-chr8-93000000-93000000	chr1-21450000-21450000-chr1-26000000-26000000	chr15-13000000-13000000-chr15-14950000-14950000
chr8-114250000-114250000-chr8-114600000-114600000	chr11-41950000-41950000-chr11-40900000-40900000	chr11-400000-400000-chr11-50000-50000
chr6-3600000-3600000-chr6-4600000-4600000	chr15-7400000-7400000-chr15-2800000-2800000	chr1-145350000-145350000-chr1-147050000-147050000
chr10-57700000-57700000-chr10-58300000-58300000	chr9-42300000-42300000-chr9-43000000-43000000	chrY-86700000-86700000-chrY-89300000-89300000
chr1-37450000-37450000-chr1-38150000-38150000	chr16-39300000-39300000-chr16-40200000-40200000	chr12-15350000-15350000-chr12-16200000-16200000
chr11-29750000-29750000-chr11-28450000-28450000	chr3-118650000-118650000-chr3-117500000-117500000	chr10-53200000-53200000-chr10-54400000-54400000
chr3-70800000-70800000-chr3-69700000-69700000	chr10-44700000-44700000-chr10-45050000-45050000	chr14-105550000-105550000-chr14-106100000-106100000
chr14-60850000-60850000-chr14-61600000-61600000	chr6-83850000-83850000-chr6-82650000-82650000	chr8-96950000-96950000-chr8-97950000-97950000
chr10-32100000-32100000-chr10-33300000-33300000	chrX-16750000-16750000-chrX-15500000-15500000	chr11-3700000-3700000-chr11-1200000-1200000
chr11-58550000-58550000-chr11-60350000-60350000	chr15-12650000-12650000-chr15-13500000-13500000	chrX-124850000-124850000-chrX-125400000-125400000
chr4-48550000-48550000-chr4-46850000-46850000	chr15-39650000-39650000-chr15-38450000-38450000	chr7-38050000-38050000-chr7-36900000-36900000
chrX-92300000-92300000-chrX-93400000-93400000	chr7-6150000-6150000-chr7-5400000-5400000	chrX-147300000-147300000-chrX-149000000-149000000
chr9-107400000-107400000-chr9-108350000-108350000	chr9-81000000-81000000-chr9-80250000-80250000	chrX-9600000-9600000-chrX-10950000-10950000
chr7-145200000-145200000-chr7-144350000-144350000	chr6-89350000-89350000-chr6-87950000-87950000	chr10-103000000-103000000-chr10-101350000-101350000
chr16-56000000-56000000-chr16-57500000-57500000	chr4-148250000-148250000-chr4-145550000-145550000	chr4-1350000-1350000-chr4-500000-500000
chr13-58250000-58250000-chr13-57700000-57700000	chr11-119200000-119200000-chr11-121100000-121100000	chr2-151700000-151700000-chr2-151300000-151300000
