GG	GN	NN
chr12-110350000-110350000-chr12-110900000-110900000	chr10-54050000-54050000-chr10-55650000-55650000	chr8-62600000-62600000-chr8-62400000-62400000
chr7-89700000-89700000-chr7-87800000-87800000	chr4-77850000-77850000-chr4-79450000-79450000	chr7-60600000-60600000-chr7-61250000-61250000
chr12-79500000-79500000-chr12-78900000-78900000	chr1-71200000-71200000-chr1-72700000-72700000	chr12-35900000-35900000-chr12-34950000-34950000
chr14-26400000-26400000-chr14-29350000-29350000	chr7-2650000-2650000-chr7-3750000-3750000	chr1-122300000-122300000-chr1-121600000-121600000
chr8-118600000-118600000-chr8-117750000-117750000	chr18-10700000-10700000-chr18-11950000-11950000	chrX-27300000-27300000-chrX-26150000-26150000
chr12-112650000-112650000-chr12-110900000-110900000	chr2-105150000-105150000-chr2-106200000-106200000	chr2-131400000-131400000-chr2-131100000-131100000
chr3-67250000-67250000-chr3-65050000-65050000	chr9-122150000-122150000-chr9-120750000-120750000	chr12-92300000-92300000-chr12-93050000-93050000
chr1-69550000-69550000-chr1-68650000-68650000	chr9-41150000-41150000-chr9-39450000-39450000	chr6-73900000-73900000-chr6-73000000-73000000
chr14-23700000-23700000-chr14-22550000-22550000	chr4-48900000-48900000-chr4-47450000-47450000	chrY-12950000-12950000-chrY-10850000-10850000
chr4-107600000-107600000-chr4-108500000-108500000	chr10-124600000-124600000-chr10-122900000-122900000	chrX-81100000-81100000-chrX-82850000-82850000
chr5-108650000-108650000-chr5-110700000-110700000	chr9-114850000-114850000-chr9-117200000-117200000	chrX-94650000-94650000-chrX-96700000-96700000
chr6-53350000-53350000-chr6-53650000-53650000	chr2-98000000-98000000-chr2-97300000-97300000	chr2-98350000-98350000-chr2-99450000-99450000
chr8-95100000-95100000-chr8-94250000-94250000	chr10-22500000-22500000-chr10-23250000-23250000	chr8-69000000-69000000-chr8-69650000-69650000
chr10-23200000-23200000-chr10-23900000-23900000	chr7-67200000-67200000-chr7-68300000-68300000	chr6-51600000-51600000-chr6-52350000-52350000
chrX-135050000-135050000-chrX-134100000-134100000	chr2-155000000-155000000-chr2-151750000-151750000	chr3-8650000-8650000-chr3-6100000-6100000
chr3-73400000-73400000-chr3-73400000-73400000	chr4-42450000-42450000-chr4-43850000-43850000	chr18-29200000-29200000-chr18-28400000-28400000
chr10-128350000-128350000-chr10-127300000-127300000	chr1-142350000-142350000-chr1-143750000-143750000	chr8-52050000-52050000-chr8-53450000-53450000
chr3-29900000-29900000-chr3-29900000-29900000	chr11-86700000-86700000-chr11-84700000-84700000	chr1-106900000-106900000-chr1-108550000-108550000
chr9-56950000-56950000-chr9-55400000-55400000	chr5-35750000-35750000-chr5-36150000-36150000	chr14-71200000-71200000-chr14-69400000-69400000
chr9-24250000-24250000-chr9-24650000-24650000	chr12-31000000-31000000-chr12-31600000-31600000	chr1-49850000-49850000-chr1-51200000-51200000
