GG	GN	NN
chr18-72100000-72100000-chr18-71350000-71350000	chr3-63000000-63000000-chr3-63750000-63750000	chr10-800000-800000-chr10-2400000-2400000
chr15-77950000-77950000-chr15-76800000-76800000	chr13-111350000-111350000-chr13-113100000-113100000	chrY-3250000-3250000-chrY-2800000-2800000
chr3-104900000-104900000-chr3-105600000-105600000	chr11-103300000-103300000-chr11-104400000-104400000	chrX-17950000-17950000-chrX-16950000-16950000
chr16-9600000-9600000-chr16-8600000-8600000	chr9-9900000-9900000-chr9-11950000-11950000	chrX-159400000-159400000-chrX-158250000-158250000
chr1-38300000-38300000-chr1-39300000-39300000	chr5-91600000-91600000-chr5-93050000-93050000	chrX-17850000-17850000-chrX-17450000-17450000
chrX-95850000-95850000-chrX-96450000-96450000	chr2-95800000-95800000-chr2-96500000-96500000	chr9-109300000-109300000-chr9-108600000-108600000
chr11-51300000-51300000-chr11-51750000-51750000	chrX-101400000-101400000-chrX-102850000-102850000	chr9-86900000-86900000-chr9-87800000-87800000
chrX-74150000-74150000-chrX-75000000-75000000	chr9-82100000-82100000-chr9-81500000-81500000	chrY-49500000-49500000-chrY-51250000-51250000
chr7-98250000-98250000-chr7-97050000-97050000	chr2-2650000-2650000-chr2-3450000-3450000	chrX-92050000-92050000-chrX-90350000-90350000
chr2-141600000-141600000-chr2-141000000-141000000	chr3-70450000-70450000-chr3-69450000-69450000	chr16-80400000-80400000-chr16-77800000-77800000
chr16-41400000-41400000-chr16-40650000-40650000	chr10-89300000-89300000-chr10-90400000-90400000	chr6-109150000-109150000-chr6-109850000-109850000
chr10-85200000-85200000-chr10-83750000-83750000	chr13-76500000-76500000-chr13-75150000-75150000	chr3-143850000-143850000-chr3-143350000-143350000
chr6-137100000-137100000-chr6-136000000-136000000	chr1-176550000-176550000-chr1-177450000-177450000	chr18-7700000-7700000-chr18-4700000-4700000
chr14-65200000-65200000-chr14-63450000-63450000	chr18-23200000-23200000-chr18-23750000-23750000	chr2-100900000-100900000-chr2-99150000-99150000
chr11-110400000-110400000-chr11-109350000-109350000	chr2-154050000-154050000-chr2-154850000-154850000	chrY-44550000-44550000-chrY-43500000-43500000
chr3-67950000-67950000-chr3-69850000-69850000	chr18-58850000-58850000-chr18-60000000-60000000	chr8-35900000-35900000-chr8-36200000-36200000
chr2-136900000-136900000-chr2-135400000-135400000	chr4-55300000-55300000-chr4-53600000-53600000	chr12-35000000-35000000-chr12-35800000-35800000
chr12-40550000-40550000-chr12-41500000-41500000	chr19-46750000-46750000-chr19-47750000-47750000	chr3-45000000-45000000-chr3-43800000-43800000
chr1-182800000-182800000-chr1-185300000-185300000	chr15-9750000-9750000-chr15-7650000-7650000	chr2-8350000-8350000-chr2-4700000-4700000
chrX-153250000-153250000-chrX-151400000-151400000	chr5-50250000-50250000-chr5-49200000-49200000	chr3-113900000-113900000-chr3-113200000-113200000
chr2-29900000-29900000-chr2-28850000-28850000	chr7-142100000-142100000-chr7-142900000-142900000	chr4-97450000-97450000-chr4-96950000-96950000
chr16-18250000-18250000-chr16-20300000-20300000	chr18-2050000-2050000-chr18-5600000-5600000	chr6-8250000-8250000-chr6-8850000-8850000
chr6-49150000-49150000-chr6-50300000-50300000	chr2-122250000-122250000-chr2-121850000-121850000	chr12-60400000-60400000-chr12-61100000-61100000
chr14-17000000-17000000-chr14-18600000-18600000	chr1-42200000-42200000-chr1-44150000-44150000	chr10-37300000-37300000-chr10-36100000-36100000
chr8-70300000-70300000-chr8-71150000-71150000	chr10-13150000-13150000-chr10-12150000-12150000	chrY-74350000-74350000-chrY-75050000-75050000
chr4-124850000-124850000-chr4-123400000-123400000	chr2-31300000-31300000-chr2-32050000-32050000	chr16-43750000-43750000-chr16-42700000-42700000
chr2-71350000-71350000-chr2-72000000-72000000	chr17-25650000-25650000-chr17-23700000-23700000	chr13-81850000-81850000-chr13-80300000-80300000
chr16-34800000-34800000-chr16-33450000-33450000	chr2-110000000-110000000-chr2-109400000-109400000	chrX-24350000-24350000-chrX-25200000-25200000
