GG	GN	NN
chr7-143300000-143300000-chr7-142500000-142500000	chr1-94850000-94850000-chr1-95650000-95650000	chr3-75200000-75200000-chr3-74300000-74300000
chr8-87800000-87800000-chr8-88100000-88100000	chr2-2650000-2650000-chr2-3450000-3450000	chrY-88100000-88100000-chrY-88450000-88450000
chr11-71750000-71750000-chr11-70800000-70800000	chr5-11550000-11550000-chr5-13550000-13550000	chr6-74700000-74700000-chr6-75450000-75450000
chr2-60650000-60650000-chr2-62350000-62350000	chr1-11550000-11550000-chr1-12500000-12500000	chr12-108750000-108750000-chr12-109850000-109850000
chr7-137200000-137200000-chr7-136700000-136700000	chr7-5900000-5900000-chr7-4700000-4700000	chr14-63550000-63550000-chr14-65500000-65500000
chr11-115250000-115250000-chr11-116550000-116550000	chr2-137100000-137100000-chr2-136450000-136450000	chrX-800000-800000-chrX-2150000-2150000
chr2-156700000-156700000-chr2-155750000-155750000	chr1-33000000-33000000-chr1-34000000-34000000	chr2-174950000-174950000-chr2-173500000-173500000
chr11-118550000-118550000-chr11-120100000-120100000	chr14-60950000-60950000-chr14-59650000-59650000	chr12-67950000-67950000-chr12-69000000-69000000
chr5-125050000-125050000-chr5-121300000-121300000	chr5-118700000-118700000-chr5-119100000-119100000	chr19-13250000-13250000-chr19-13800000-13800000
chr3-100050000-100050000-chr3-100950000-100950000	chr2-63700000-63700000-chr2-63100000-63100000	chrY-71450000-71450000-chrY-69400000-69400000
chr3-51950000-51950000-chr3-53450000-53450000	chr1-128300000-128300000-chr1-129100000-129100000	chr6-116800000-116800000-chr6-118000000-118000000
chr5-103250000-103250000-chr5-104000000-104000000	chr15-4450000-4450000-chr15-2650000-2650000	chr13-6250000-6250000-chr13-5650000-5650000
chr10-85100000-85100000-chr10-82700000-82700000	chr4-103750000-103750000-chr4-104800000-104800000	chr8-100400000-100400000-chr8-101950000-101950000
chr9-75800000-75800000-chr9-74850000-74850000	chr16-49400000-49400000-chr16-48600000-48600000	chr6-91600000-91600000-chr6-92250000-92250000
chr19-46200000-46200000-chr19-47750000-47750000	chr7-63400000-63400000-chr7-62900000-62900000	chr13-107250000-107250000-chr13-106200000-106200000
chr3-29550000-29550000-chr3-30800000-30800000	chr14-77200000-77200000-chr14-76200000-76200000	chr14-123150000-123150000-chr14-121850000-121850000
chr7-38800000-38800000-chr7-38800000-38800000	chr8-78450000-78450000-chr8-77300000-77300000	chr15-22300000-22300000-chr15-22300000-22300000
chr10-7950000-7950000-chr10-8500000-8500000	chr10-15850000-15850000-chr10-14750000-14750000	chr2-149300000-149300000-chr2-147950000-147950000
chr18-78100000-78100000-chr18-80700000-80700000	chr2-118650000-118650000-chr2-119250000-119250000	chr2-83150000-83150000-chr2-82000000-82000000
chr15-85150000-85150000-chr15-85900000-85900000	chr2-73500000-73500000-chr2-72700000-72700000	chr15-2200000-2200000-chr15-950000-950000
chr19-11600000-11600000-chr19-12800000-12800000	chr3-97600000-97600000-chr3-96500000-96500000	chr12-46950000-46950000-chr12-45900000-45900000
chr5-28700000-28700000-chr5-29200000-29200000	chr9-13100000-13100000-chr9-11650000-11650000	chr4-68000000-68000000-chr4-66850000-66850000
chr12-91450000-91450000-chr12-90100000-90100000	chr18-56450000-56450000-chr18-58300000-58300000	chr1-108800000-108800000-chr1-109450000-109450000
